,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
20,0.15036607,0.291284,0.3032941,0.29814255,-0.17391077,-0.34091523,-0.119883955,0.16098562,-0.12348851,0.2732945,0.2989623,0.4541493,0.26723447,-0.11359891,-0.13428485,0.17890371,0.48075458,-0.23975772,0.64967257,0.55582225,1.0,0.24084593,-0.19835517,-0.19349007,0.24243005,0.25677282,0.36008835,0.09465793,0.15399383,0.5365558,0.18699984,0.49008316,0.20921046,-0.13314205,0.6615771,0.096236765,0.25264648,0.2837167,0.28443733,0.11691161,0.21397997,0.19986388,0.2109521,0.18381155,0.20158659,-0.21329626,0.1706507,0.3294832,0.32344455,0.20464621,-0.29674643,0.24862151,0.39542776,0.3227787,0.34642038,0.539522,0.36242262,0.4629335,0.45953926,0.46532845,-0.17670779,0.16216446,0.20595367,0.35903975,0.41545925,-0.13758087,0.13628237,0.10143637,0.16463944,-0.13223082,0.12217318,0.2307502,0.068522915,0.11213914,0.28095466,0.25982815,0.49194798,0.20416953,-0.46836382,-0.3905001,0.346448,0.23599082,-0.35512415,-0.16723488,0.24604549,-0.35477692,-0.2533188,0.10867962,0.005462221,0.26808956,0.343915,0.423999,0.17353132,0.44989347,0.14567742,0.30622208,0.4095849,0.28928056,0.40433687,0.22832994,0.24251454,0.4703573
21,0.1379787,0.21446855,0.26354492,0.1837341,-0.23546942,-0.24264899,-0.14275901,0.17794424,-0.19435105,0.15120985,0.15564528,0.4042802,0.12365383,-0.1465575,-0.15792958,0.21658663,0.12879518,-0.13099465,0.3308556,0.41074866,0.24084592,1.0,-0.796014,-0.71027225,0.4885847,0.3084348,0.5469202,0.11327137,0.14432542,0.058664028,0.07899386,0.17007835,0.1827232,-0.13792026,0.15848714,0.087480605,0.3106045,0.28586373,0.35568085,0.1195109,0.21536435,0.34923872,0.2234979,0.17021345,0.19895653,-0.20384462,0.07709465,0.25214973,0.31992352,0.14022598,-0.23047034,0.16764735,0.22801937,0.29190424,0.26660424,0.15021327,0.20604722,0.25863868,0.23541252,0.29842883,-0.38933924,0.16280256,0.3048253,0.24592441,0.22090134,-0.14069217,0.12108422,0.12254967,0.179324,-0.15797761,0.14580405,0.23717456,0.099417806,0.097706944,0.28592193,0.30683887,0.29896402,0.17542063,-0.2703848,-0.32214025,0.15564908,0.21587397,-0.38069192,-0.19501881,0.1898746,-0.3681688,-0.18830015,0.13984227,-0.00456402,0.30011082,0.1960018,0.2705216,0.24249828,0.31138995,0.16555712,0.20664363,0.36370468,0.25666782,0.11074748,0.19576527,0.21096712,0.30863765
22,-0.16585723,-0.19963653,-0.2577038,-0.18557844,0.25043008,0.24192476,0.15402727,-0.18220426,0.22048505,-0.14345182,-0.13662697,-0.39375722,-0.112760864,0.16666228,0.19067574,-0.22840524,-0.11574742,0.12840703,-0.2689173,-0.33874738,-0.19835515,-0.796014,1.0,0.72115004,-0.4593644,-0.20413135,-0.45565733,-0.120129354,-0.135393,-0.053927504,-0.07080959,-0.14849089,-0.17314649,0.15016104,-0.13256413,-0.06204516,-0.31925017,-0.26479495,-0.33352125,-0.11497473,-0.22588989,-0.3536872,-0.23271452,-0.17962435,-0.20828533,0.21322149,-0.07838911,-0.24052115,-0.29316893,-0.13587368,0.18746552,-0.15504079,-0.2024537,-0.24611853,-0.25725752,-0.14049205,-0.17395976,-0.2472381,-0.23846254,-0.293274,0.3464879,-0.17211977,-0.28849626,-0.1979642,-0.19689772,0.18452872,-0.13362521,-0.15893929,-0.19135873,0.15579902,-0.15192117,-0.23476088,-0.08302197,-0.090426445,-0.27559802,-0.3070595,-0.22626008,-0.17614037,0.23765765,0.29257956,-0.14770858,-0.236536,0.3593375,0.18738946,-0.18287782,0.36800388,0.20657513,-0.1549234,0.00445866,-0.29418027,-0.19143671,-0.23297636,-0.24347627,-0.29116696,-0.1792189,-0.19586422,-0.32686347,-0.23076206,-0.10640012,-0.20544992,-0.21079285,-0.28585953
23,-0.23138335,-0.27497348,-0.34622595,-0.2526526,0.31472668,0.31964594,0.25710282,-0.2795807,0.28724444,-0.17001525,-0.14464895,-0.43297845,-0.12743565,0.23535693,0.25559762,-0.29398808,-0.14124064,0.1624882,-0.29011032,-0.2989073,-0.19349007,-0.71027225,0.7211501,1.0000001,-0.5298735,-0.20193,-0.37871313,-0.1485841,-0.17300417,-0.06658868,-0.09608187,-0.1736972,-0.24838519,0.22436303,-0.13410884,-0.11776742,-0.37199998,-0.36286467,-0.379744,-0.13860968,-0.3214156,-0.39057213,-0.31716612,-0.272318,-0.30881536,0.31464815,-0.10233181,-0.3198381,-0.40727434,-0.19343378,0.23776741,-0.22216946,-0.27238616,-0.3614626,-0.34105894,-0.15409863,-0.22717305,-0.33787516,-0.309459,-0.2925086,0.3164502,-0.27656162,-0.3416843,-0.27575803,-0.26171517,0.25076652,-0.18912056,-0.21395011,-0.2696288,0.2113428,-0.22129048,-0.2834296,-0.10331575,-0.10312453,-0.3583492,-0.38254225,-0.2672282,-0.24941087,0.32088497,0.39238742,-0.18602732,-0.33125824,0.4227626,0.24002957,-0.24816416,0.43601054,0.27534592,-0.23163679,0.0027980506,-0.37719253,-0.23825699,-0.29534772,-0.2921084,-0.3531729,-0.27519968,-0.26441738,-0.42750698,-0.3066966,-0.14141995,-0.28222415,-0.3034966,-0.30717984
24,0.24563137,0.34392002,0.40925604,0.2684291,-0.5170532,-0.44309855,-0.40573028,0.3920264,-0.5149577,0.37117034,0.2907108,0.35543558,0.15667969,-0.24960698,-0.26581103,0.30323914,0.23561922,-0.20188636,0.39545992,0.3384051,0.24243003,0.4885847,-0.4593644,-0.52987343,1.0,0.25605023,0.3204837,0.26605368,0.23326278,0.0924864,0.08495849,0.19675973,0.30773497,-0.3073146,0.16023274,0.16537803,0.4958461,0.43685296,0.42133993,0.15571725,0.54027987,0.5889428,0.5179994,0.47773644,0.51267976,-0.52795815,0.21920721,0.35122108,0.47537738,0.32921436,-0.36084375,0.33580017,0.3074455,0.41459966,0.37313753,0.23618528,0.3829089,0.36755443,0.49891502,0.35437763,-0.36915496,0.3529755,0.4694726,0.31917495,0.32187936,-0.2102915,0.2192894,0.18747796,0.30102345,-0.24655102,0.2886384,0.44451138,0.1422143,0.12595825,0.49663264,0.5219437,0.2677129,0.3981047,-0.3296037,-0.43584388,0.22289506,0.39798304,-0.5243389,-0.3421262,0.33592772,-0.54963154,-0.30580345,0.31912562,0.0031992805,0.52559096,0.39765093,0.30073807,0.40995488,0.4382204,0.34723026,0.40752342,0.4372857,0.38618994,0.26756692,0.3054783,0.5010252,0.28398332
25,0.07151007,0.113825455,0.12256943,0.11747928,-0.12267026,-0.21853212,-0.065586686,0.09266873,-0.07888774,0.18037051,0.18083993,0.2363995,0.18216613,-0.07549352,-0.08321474,0.134493,0.16341113,-0.112212926,0.36820742,0.31551507,0.2567728,0.3084348,-0.20413132,-0.20192999,0.25605023,1.0,0.24128401,0.050745126,0.07458995,0.07447583,0.05355036,0.20291385,0.11403722,-0.07194471,0.18612857,0.045465767,0.13382275,0.12558483,0.17129865,0.06002919,0.10560718,0.13182046,0.102237396,0.08771788,0.09361393,-0.10611178,0.049989857,0.11906808,0.13415119,0.086900204,-0.28646246,0.12235263,0.16798261,0.15502355,0.16789255,0.16412109,0.18155175,0.27430707,0.26118827,0.21170948,-0.09401356,0.082569964,0.11374757,0.188367,0.18308741,-0.0743059,0.06289109,0.05672557,0.094545364,-0.07155837,0.07006668,0.14039725,0.044786908,0.06570502,0.13734658,0.13657176,0.2783318,0.097456545,-0.23701392,-0.21957691,0.13566343,0.10998439,-0.17761652,-0.0851492,0.10662492,-0.18880638,-0.08834331,0.062958755,0.0015829381,0.13758487,0.14082068,0.22447433,0.10524536,0.20153414,0.0801878,0.14048974,0.19196407,0.1397228,0.12862924,0.09775489,0.14611189,0.25791797
26,0.12268037,0.16527328,0.21205617,0.1528862,-0.234667,-0.2710871,-0.108027786,0.17198779,-0.13715793,0.29575,0.26044384,0.41508514,0.19571592,-0.13084206,-0.14940548,0.18262343,0.21999827,-0.138847,0.5003671,0.70317525,0.36008835,0.5469202,-0.45565733,-0.37871313,0.3204837,0.24128404,1.0,0.09712698,0.12240042,0.08236239,0.08057342,0.24390687,0.16095431,-0.1239964,0.29248264,0.14658125,0.26895517,0.2485001,0.29025024,0.10110347,0.17856294,0.27980933,0.18834408,0.13864039,0.1674531,-0.18426886,0.09508297,0.18210922,0.22885385,0.13266484,-0.31737524,0.15855652,0.23415875,0.249586,0.25553542,0.20547229,0.27025318,0.31356192,0.24768248,0.40384814,-0.27446684,0.1412786,0.24683554,0.27385512,0.21286221,-0.1274554,0.10552153,0.086612724,0.18540384,-0.10291299,0.09305678,0.2432689,0.077089794,0.103767745,0.2644553,0.25699314,0.3439232,0.16803536,-0.28225234,-0.3156791,0.16994096,0.1767826,-0.3355496,-0.15839368,0.17705776,-0.35448506,-0.15859316,0.09943393,-0.00040938696,0.26733553,0.24850999,0.3087776,0.18525864,0.34942272,0.12602733,0.21386078,0.33749318,0.3026618,0.13123421,0.16374193,0.2168663,0.36234608
27,0.1399592,0.21448965,0.23524535,0.15779053,-0.2674817,-0.20477094,-0.3808873,0.2958616,-0.39696452,0.13864286,0.057564907,0.11839938,0.09820599,-0.10859684,-0.11785188,0.14233117,0.104514174,-0.09676546,0.12405888,0.120502196,0.09465793,0.11327137,-0.12012934,-0.14858408,0.26605368,0.050745126,0.097126976,0.99999994,0.18669611,0.052676715,0.059347138,0.16120425,0.24909216,-0.27206683,0.09055008,0.064398654,0.49324158,0.3468754,0.34330338,0.09894467,0.36028546,0.44725528,0.49234182,0.465993,0.39633074,-0.44606423,0.29777732,0.19304112,0.28216884,0.21721138,-0.08061169,0.20658882,0.119051136,0.21466728,0.2802046,0.09624839,0.24796313,0.110516116,0.12314558,0.13045378,-0.2749806,0.21459894,0.43671986,0.15443449,0.18769038,-0.1117413,0.121736914,0.11207259,0.15776624,-0.13711485,0.20045444,0.2681981,0.120685354,0.1115145,0.33791646,0.3542747,0.12777421,0.31800628,-0.15252888,-0.20240653,0.10410645,0.34320503,-0.33423322,-0.49934068,0.33236247,-0.38459113,-0.21559088,0.33598074,-0.0033313767,0.36539206,0.21998845,0.1780217,0.28721574,0.311354,0.3018161,0.2909882,0.33435294,0.24569182,0.18244359,0.23642385,0.29947403,0.15701647
28,0.20027669,0.3169355,0.3203915,0.315904,-0.2187918,-0.2335177,-0.22383079,0.2876987,-0.25140566,0.15574788,0.10394494,0.1937955,0.14567052,-0.1405804,-0.15804093,0.18852346,0.13625886,-0.14088124,0.18400788,0.16125308,0.15399386,0.14432542,-0.13539301,-0.17300417,0.23326279,0.07458996,0.122400425,0.18669616,1.0000001,0.060118314,0.10335819,0.27650604,0.52447534,-0.432005,0.12856369,0.0879212,0.3274899,0.296827,0.4143631,0.21975537,0.27990434,0.2803826,0.27105147,0.2702832,0.25909275,-0.289503,0.11254181,0.29836285,0.345635,0.23582995,-0.1270029,0.31276643,0.17241439,0.3591545,0.40251848,0.16027997,0.32272303,0.17926925,0.20639034,0.19324791,-0.3005557,0.28553906,0.43092963,0.22533675,0.24522816,-0.15676461,0.17487593,0.14344919,0.18072751,-0.21756859,0.3047648,0.34186062,0.24720319,0.19161873,0.35509607,0.37640658,0.19959904,0.45471534,-0.22702987,-0.31469068,0.1763123,0.26446024,-0.4410569,-0.4508946,0.5317151,-0.35724485,-0.24050999,0.1771615,0.003651982,0.37866104,0.27669635,0.23724185,0.31734917,0.31062388,0.31712154,0.3609916,0.35519972,0.3063158,0.26206136,0.3550472,0.231598,0.3041346
29,0.048218492,0.10050465,0.11321849,0.10473654,-0.053831726,-0.09476584,-0.044034727,0.065943606,-0.040793605,0.12266056,0.16166669,0.2553739,0.15274301,-0.040900573,-0.04401729,0.07507576,0.31990078,-0.14591792,0.30107838,0.16348931,0.5365558,0.058664028,-0.053927504,-0.06658868,0.09248641,0.07447584,0.08236239,0.05267672,0.060118306,1.0,0.17134911,0.36332968,0.10305219,-0.05670574,0.5820802,0.0352233,0.09892241,0.106233,0.13028537,0.03232829,0.07086657,0.06513804,0.09408079,0.10389864,0.08722943,-0.10516363,0.22782804,0.12890157,0.13491865,0.081037425,-0.22624044,0.12002516,0.24962574,0.15269631,0.16675998,0.52261573,0.23105463,0.32454175,0.40571263,0.2979743,-0.060705412,0.05865626,0.07547824,0.20418516,0.2150948,-0.039493024,0.043679737,0.035553075,0.048221335,-0.0383122,0.049616627,0.07348511,0.03255205,0.039514296,0.113668405,0.0890259,0.3459601,0.09409808,-0.24677452,-0.20672143,0.2377966,0.11017419,-0.18068215,-0.08087819,0.09911987,-0.16965137,-0.116489366,0.042902704,0.007827904,0.09219522,0.135687,0.3148644,0.06100081,0.28698033,0.053885065,0.14917777,0.27375683,0.105181396,0.5081801,0.075549915,0.11181826,0.2515866
30,0.074920654,0.09606886,0.10861601,0.11487025,-0.0690163,-0.10250855,-0.069758035,0.0897049,-0.066848606,0.13324691,0.16277122,0.2637053,0.45980883,-0.04900433,-0.064750105,0.0977964,0.14933595,-0.21999145,0.161622,0.1382584,0.18699984,0.07899386,-0.070809595,-0.09608187,0.0849585,0.05355036,0.080573425,0.059347145,0.10335817,0.17134911,1.0000001,0.35292426,0.26004925,-0.08610278,0.22495075,0.04398595,0.09800826,0.10788856,0.13153018,0.06674591,0.08376682,0.082430564,0.09184271,0.082690254,0.085199036,-0.095594436,0.045535985,0.1070419,0.118651375,0.08006594,-0.15836109,0.13180283,0.20768973,0.12628035,0.1791101,0.28504044,0.1784701,0.24099104,0.21225403,0.23798642,-0.074130766,0.08318174,0.09616751,0.16140985,0.21761863,-0.07015897,0.061976597,0.06391387,0.06425106,-0.051332995,0.057193365,0.096049,0.06768299,0.09509597,0.12477084,0.11079513,0.24765861,0.10948833,-0.21869409,-0.22030006,0.48217893,0.11093857,-0.18550041,-0.09717761,0.120928675,-0.15283653,-0.10715616,0.0663134,0.0006952956,0.11128126,0.109038375,0.27464333,0.090300106,0.21282442,0.08842069,0.13788791,0.21975012,0.116583675,0.18225832,0.1547123,0.114134654,0.29353437
31,0.22314677,0.2650572,0.2725877,0.44896644,-0.18015796,-0.240299,-0.1506184,0.19574405,-0.15812156,0.326092,0.37518737,0.56995404,0.6349884,-0.1379932,-0.19022995,0.20593752,0.37592423,-0.2997617,0.4319136,0.4068979,0.49008316,0.17007835,-0.14849089,-0.17369719,0.19675973,0.20291387,0.24390687,0.16120426,0.276506,0.36332968,0.35292426,1.0,0.49544108,-0.23504992,0.62542987,0.108853936,0.25136107,0.28927544,0.3449781,0.14166543,0.20572525,0.20464297,0.21256174,0.19647014,0.20286958,-0.2217862,0.15974143,0.29803932,0.29894608,0.20442548,-0.37434807,0.26733384,0.3704572,0.3363504,0.47361678,0.5527444,0.4186144,0.59779257,0.4777064,0.52723813,-0.18424222,0.19331509,0.25570622,0.3419541,0.559832,-0.24488923,0.18582402,0.1260615,0.16401324,-0.18198125,0.18509525,0.28645107,0.17184947,0.23724002,0.33393857,0.29059812,0.45265207,0.31907904,-0.5059615,-0.51940835,0.5719795,0.2592278,-0.44864458,-0.2820561,0.3827124,-0.38098976,-0.2636352,0.13937324,-0.000103824466,0.2903306,0.2963455,0.58039314,0.26284942,0.5098301,0.19943832,0.34482524,0.43007833,0.32928273,0.46468484,0.35081783,0.2310401,0.6769823
32,0.26946917,0.3338069,0.36561424,0.37520692,-0.26806265,-0.3155077,-0.3078204,0.34011573,-0.3324096,0.20496236,0.19092174,0.3450272,0.3640811,-0.18997858,-0.21679796,0.21849751,0.19772553,-0.23023413,0.28274742,0.23201686,0.20921046,0.1827232,-0.17314649,-0.24838516,0.307735,0.11403723,0.16095431,0.24909216,0.52447534,0.10305219,0.26004925,0.49544108,1.0,-0.45562482,0.22848824,0.09968387,0.35086134,0.35428846,0.46862376,0.2248517,0.34752867,0.34329653,0.34617987,0.32919505,0.3483181,-0.36476538,0.1301368,0.3277708,0.3871282,0.26212358,-0.18562126,0.33205286,0.23479441,0.40544993,0.5213415,0.23773906,0.32323545,0.3303787,0.32995814,0.3351371,-0.31853068,0.33411384,0.46529824,0.2713861,0.32855853,-0.22730033,0.22593749,0.18083449,0.23432107,-0.2425507,0.30254945,0.40964845,0.29266223,0.3651782,0.41993856,0.43078336,0.30424044,0.56428,-0.33941334,-0.43824917,0.3697254,0.3537829,-0.4923359,-0.5170888,0.59712344,-0.4450336,-0.31644264,0.23434578,-0.0010081872,0.44328216,0.3279216,0.34072468,0.37432933,0.42722067,0.3629364,0.38145658,0.39521605,0.332244,0.3684522,0.47606564,0.30042383,0.44699323
33,-0.2784039,-0.32182118,-0.34674335,-0.29877993,0.28273696,0.36647195,0.48700714,-0.54274786,0.42598727,-0.18049645,-0.103237,-0.18767205,-0.14242809,0.20271906,0.22115684,-0.22432296,-0.14112435,0.14120685,-0.19014652,-0.15597661,-0.13314205,-0.13792026,0.15016104,0.22436303,-0.3073146,-0.07194472,-0.1239964,-0.27206686,-0.43200493,-0.05670574,-0.08610278,-0.23504993,-0.45562485,1.0000001,-0.11964855,-0.13007744,-0.32772627,-0.3262698,-0.36504316,-0.18870594,-0.40172178,-0.4062187,-0.43481624,-0.4215047,-0.42210397,0.43132207,-0.13568713,-0.2997774,-0.38468957,-0.2568672,0.1054177,-0.39792314,-0.1744961,-0.39961806,-0.3297232,-0.15104066,-0.25686055,-0.18015271,-0.21584311,-0.20426692,0.41152602,-0.59944314,-0.6003729,-0.268403,-0.22651932,0.24848817,-0.22501644,-0.23581663,-0.26477298,0.25141063,-0.339151,-0.4115747,-0.23060259,-0.19858731,-0.44256005,-0.47486064,-0.17975086,-0.59659284,0.23048003,0.3329572,-0.17449917,-0.41060075,0.5142835,0.58354837,-0.4708419,0.45434406,0.35480553,-0.3821613,-0.0019551213,-0.4871176,-0.3044079,-0.19701159,-0.39860857,-0.36195195,-0.6471025,-0.3518658,-0.3680093,-0.36080062,-0.2470652,-0.547606,-0.3578514,-0.29781765
34,0.16172928,0.21704881,0.22097774,0.29542363,-0.14514536,-0.23450659,-0.09344119,0.121974014,-0.099407494,0.41423735,0.4227247,0.55306447,0.45391962,-0.092004575,-0.11990849,0.16253585,0.5053365,-0.2762672,0.53436816,0.5143628,0.66157705,0.15848714,-0.13256411,-0.13410883,0.16023274,0.18612857,0.29248264,0.09055008,0.12856366,0.5820801,0.22495073,0.6254298,0.22848824,-0.119648546,0.99999994,0.09669247,0.19078116,0.21434791,0.22433184,0.07328559,0.1499014,0.133035,0.16132341,0.15450187,0.15545638,-0.17105749,0.23082566,0.24746296,0.248665,0.16621672,-0.4403488,0.21357967,0.38074225,0.25258124,0.31112167,0.6223121,0.41194266,0.54054934,0.4726916,0.49052545,-0.113704786,0.12347833,0.15175197,0.34145018,0.45513207,-0.15191144,0.12205469,0.08817174,0.10703244,-0.117918715,0.110334605,0.18494026,0.08049155,0.123078845,0.243908,0.20121667,0.48788878,0.17907059,-0.48039833,-0.4383432,0.458467,0.18477108,-0.33365786,-0.15747534,0.20822135,-0.32062373,-0.20301896,0.09047586,0.0038422255,0.19845273,0.26453504,0.5110065,0.15761171,0.44978672,0.11835153,0.27774334,0.37833545,0.23525934,0.39947176,0.20845975,0.23641168,0.5233997
35,0.07980395,0.13969669,0.14915796,0.10928756,-0.11210912,-0.33609682,-0.11659241,0.16242489,-0.13706909,0.12036118,0.076489925,0.15897755,0.07593303,-0.056394007,-0.06939697,0.08237954,0.08214248,-0.056687683,0.12353054,0.20946991,0.09623676,0.087480605,-0.06204516,-0.11776741,0.16537803,0.04546577,0.14658125,0.064398654,0.087921195,0.0352233,0.043985948,0.108853936,0.09968387,-0.13007744,0.09669247,1.0,0.15320152,0.13225146,0.11334098,0.0418842,0.17999104,0.18445584,0.19464895,0.18116891,0.18366833,-0.2001917,0.12824003,0.14064829,0.16662642,0.3436901,-0.17044778,0.31297243,0.18646379,0.20934704,0.11795855,0.06909841,0.22961886,0.14104591,0.09939978,0.1610276,-0.0939394,0.19693856,0.1473257,0.44586617,0.17580108,-0.06040996,0.06783324,0.047395486,0.07590733,-0.05907644,0.06650722,0.17585963,0.035923634,0.06221546,0.26680472,0.21946432,0.16364726,0.24821049,-0.18674016,-0.21957412,0.10737527,0.12985864,-0.27311411,-0.1218848,0.11304213,-0.21195778,-0.105877995,0.08811484,-0.0014434637,0.2271504,0.23923212,0.22310404,0.12586387,0.20858279,0.11984133,0.3086337,0.30172896,0.43408474,0.049368724,0.1240357,0.21966045,0.113179855
36,0.27916232,0.393395,0.4681765,0.33654398,-0.44635075,-0.40211722,-0.36709794,0.3778916,-0.44632527,0.270059,0.12864377,0.27914324,0.1711331,-0.2123883,-0.22484438,0.27422073,0.22817412,-0.19287907,0.31916624,0.29692173,0.25264645,0.3106045,-0.31925017,-0.37199995,0.4958461,0.13382275,0.26895517,0.4932416,0.32748988,0.09892241,0.09800825,0.25136107,0.35086134,-0.32772624,0.19078118,0.15320152,1.0,0.63847154,0.5797153,0.21256937,0.5213126,0.60371155,0.55983806,0.5470705,0.51119155,-0.57042056,0.28158647,0.40824673,0.5337404,0.435665,-0.16548967,0.40543115,0.2530468,0.43149176,0.46729583,0.1844702,0.49224994,0.25033894,0.26742935,0.27641976,-0.3652106,0.36832932,0.5388321,0.31904194,0.35291144,-0.22795852,0.23364307,0.21091191,0.26441425,-0.19582044,0.27842295,0.4461401,0.16427319,0.15217318,0.5332301,0.554667,0.23387073,0.5136555,-0.30769804,-0.41921368,0.20503487,0.40686247,-0.50843495,-0.48537558,0.51541823,-0.53369987,-0.298157,0.2842956,-0.0032556783,0.5507524,0.44658923,0.2558393,0.38978544,0.44770673,0.34507844,0.48805118,0.52081424,0.43004373,0.20203322,0.3633225,0.41358897,0.3024943
37,0.3112703,0.36353728,0.422025,0.3775245,-0.3697305,-0.42116922,-0.35152024,0.4493173,-0.33580458,0.3196353,0.17834882,0.28792638,0.21224257,-0.24271783,-0.24979763,0.33050618,0.24381188,-0.21890579,0.33024895,0.30914363,0.2837167,0.28586373,-0.26479495,-0.36286467,0.43685302,0.12558483,0.2485001,0.34687543,0.29682696,0.106233,0.10788854,0.28927544,0.35428846,-0.32626978,0.21434793,0.13225146,0.63847154,1.0,0.5099962,0.28196374,0.44965574,0.43564108,0.44881868,0.41612723,0.4473471,-0.46741748,0.17185284,0.38526884,0.506297,0.38414767,-0.21725215,0.41943303,0.34222028,0.47689366,0.5521788,0.24089949,0.45639843,0.2874818,0.30417675,0.3023241,-0.33529136,0.38624236,0.461118,0.36783323,0.41292068,-0.2731226,0.26846662,0.20764095,0.31432718,-0.2034813,0.24803199,0.38820627,0.17236023,0.16448969,0.46225402,0.4762852,0.3121226,0.48327005,-0.39645734,-0.4834551,0.26360357,0.40832797,-0.5028183,-0.45209488,0.54426974,-0.50768644,-0.3130542,0.23504551,-0.0004888413,0.48065692,0.44964808,0.3478177,0.35942507,0.47461367,0.35432574,0.45009863,0.5669952,0.46183535,0.24024056,0.4422345,0.44387516,0.35529307
38,0.33287382,0.43810117,0.48800257,0.44849214,-0.38250178,-0.40118542,-0.30359674,0.3523726,-0.36163744,0.26076,0.15816154,0.30046853,0.22700527,-0.21280926,-0.23841174,0.26285496,0.22235206,-0.23843098,0.346424,0.31649798,0.2844373,0.35568082,-0.33352125,-0.37974396,0.42133993,0.17129865,0.29025024,0.34330338,0.414363,0.13028535,0.13153017,0.34497806,0.46862376,-0.36504316,0.22433184,0.113340974,0.57971525,0.5099961,1.0,0.27197394,0.40190694,0.482811,0.43056318,0.37025332,0.39513502,-0.43788415,0.18404476,0.4318054,0.48968688,0.30044848,-0.20284036,0.35351518,0.2885691,0.4621151,0.6510342,0.2458188,0.319247,0.33929336,0.35242867,0.3698355,-0.39749244,0.34042478,0.5174787,0.340902,0.38120636,-0.24063693,0.2573773,0.21266197,0.2683496,-0.24453214,0.28925005,0.5785454,0.30145916,0.21059118,0.5379576,0.5756597,0.28682348,0.47474736,-0.38166255,-0.5117606,0.2815352,0.39376184,-0.554048,-0.46233234,0.63815373,-0.5311365,-0.36700723,0.24412836,0.00030261546,0.5762705,0.4217237,0.31946737,0.4560369,0.4611044,0.34216708,0.5281539,0.48396936,0.46419823,0.28889558,0.42735395,0.36184552,0.38485566
39,0.1521039,0.22348802,0.24245194,0.3694668,-0.14585043,-0.1594681,-0.16005816,0.2006569,-0.15892269,0.09628098,0.065602794,0.12008043,0.0816396,-0.09925287,-0.11856661,0.13309738,0.07904441,-0.086093694,0.11327727,0.11674365,0.116911605,0.11951089,-0.11497473,-0.13860966,0.15571725,0.06002919,0.10110347,0.09894467,0.21975534,0.032328285,0.06674591,0.14166543,0.2248517,-0.18870592,0.07328559,0.0418842,0.21256937,0.28196374,0.27197394,0.99999994,0.21515633,0.22379959,0.20842691,0.20786683,0.20528048,-0.23333053,0.061374098,0.23278452,0.2625612,0.22114253,-0.07803749,0.2005321,0.11027184,0.23399101,0.30817723,0.08581107,0.15022925,0.11093552,0.11728691,0.11609232,-0.21837811,0.20248114,0.29044458,0.15100902,0.17364503,-0.12225923,0.1316012,0.13020211,0.13241139,-0.12882692,0.16117258,0.23432629,0.22207674,0.1368999,0.22948414,0.26128542,0.12478901,0.26236364,-0.16280901,-0.20700656,0.11568149,0.18730836,-0.27318627,-0.25513658,0.35771295,-0.23064102,-0.1566129,0.1293909,-0.0051107905,0.27141583,0.18164445,0.11834008,0.2457344,0.19358669,0.21214245,0.22114617,0.29957587,0.20147832,0.10170891,0.16529346,0.17062193,0.14870672
40,0.3211253,0.46353552,0.5369332,0.3759888,-0.5050481,-0.5355065,-0.68396217,0.5686528,-0.7302444,0.29286364,0.10237557,0.2239209,0.12967296,-0.27817973,-0.31306973,0.30520505,0.22275722,-0.16486894,0.29618475,0.25195646,0.21397996,0.21536435,-0.22588989,-0.32141557,0.54027987,0.10560719,0.17856294,0.36028546,0.2799043,0.07086657,0.08376681,0.20572525,0.34752867,-0.40172178,0.14990142,0.17999104,0.5213126,0.44965574,0.40190697,0.21515633,1.0,0.66005355,0.7848223,0.7292236,0.83221495,-0.8247894,0.26523226,0.4274251,0.57295823,0.45411104,-0.11538097,0.4162224,0.22318226,0.43781167,0.3746337,0.15778957,0.36437583,0.21663588,0.25577322,0.25940898,-0.38674834,0.5111986,0.64438206,0.31297126,0.30892596,-0.261956,0.24582036,0.3225547,0.34671077,-0.29030618,0.43279535,0.48542228,0.1888641,0.1469541,0.61223376,0.61548054,0.17199008,0.51969665,-0.2828273,-0.38513136,0.18037964,0.59036684,-0.5430593,-0.47239953,0.41015816,-0.5635572,-0.41404194,0.59242547,0.002927876,0.6514613,0.4767729,0.15930389,0.4215471,0.4374654,0.55857766,0.5107194,0.46485782,0.45211893,0.18134737,0.39802352,0.5900794,0.24433023
