,0
2998,30
2999,40
3000,46
3001,30
3002,30
3003,30
3004,30
3005,30
3006,30
3007,30
3008,30
3009,30
3010,30
3011,30
3012,23
3013,30
3014,33
3015,30
3016,30
3017,30
3018,30
3019,30
3020,30
3021,30
3022,23
3023,30
3024,30
3025,30
3026,30
3027,6
3028,30
3029,30
3030,30
3031,30
3032,30
3033,30
3034,30
3035,6
3036,30
3037,6
3038,30
3039,30
3040,23
3041,30
3042,30
3043,40
3044,9
3045,30
3046,40
3047,30
3048,30
3049,30
3050,30
3051,30
3052,6
3053,30
3054,23
3055,23
3056,30
3057,6
3058,6
3059,46
3060,30
3061,30
3062,23
3063,40
3064,40
3065,6
3066,30
3067,30
3068,33
3069,30
3070,30
3071,22
3072,30
3073,30
3074,6
3075,40
3076,30
3077,30
3078,16
3079,30
3080,23
3081,23
3082,46
3083,30
3084,6
3085,40
3086,30
3087,40
3088,35
3089,33
3090,40
3091,29
3092,35
3093,33
3094,40
3095,40
3096,23
3097,40
3098,33
3099,46
3100,33
3101,46
3102,40
3103,46
3104,40
3105,40
3106,46
3107,46
3108,40
3109,46
3110,46
3111,33
3112,33
3113,33
3114,29
3115,33
3116,33
3117,30
3118,23
3119,40
3120,40
3121,40
3122,33
3123,46
3124,40
3125,23
3126,23
3127,40
3128,23
3129,33
3130,23
3131,23
3132,46
3133,40
3134,33
3135,40
3136,30
3137,46
3138,40
3139,23
3140,35
3141,23
3142,23
3143,40
3144,46
3145,40
3146,40
3147,23
3148,46
3149,40
3150,33
3151,23
3152,23
3153,29
3154,23
3155,33
3156,23
3157,46
3158,46
3159,23
3160,33
3161,33
3162,23
3163,40
3164,40
3165,33
3166,23
3167,23
3168,23
3169,33
3170,46
3171,23
3172,40
3173,33
3174,35
3175,40
3176,40
3177,33
3178,46
3179,33
3180,23
3181,40
3182,40
3183,33
3184,35
3185,33
3186,40
3187,33
3188,46
3189,23
3190,46
3191,33
3192,23
3193,46
3194,23
3195,40
3196,40
3197,40
3198,40
3199,40
3200,40
3201,46
3202,33
3203,33
3204,23
3205,35
3206,23
3207,23
3208,33
3209,33
3210,23
3211,23
3212,23
3213,33
3214,40
3215,23
3216,23
3217,33
3218,46
3219,40
3220,33
3221,23
3222,35
3223,23
3224,46
3225,23
3226,46
3227,40
3228,46
3229,35
3230,33
3231,40
3232,46
3233,30
3234,46
3235,46
3236,23
3237,23
3238,33
3239,40
3240,46
3241,40
3242,9
3243,40
3244,40
3245,33
3246,40
3247,33
3248,23
3249,35
3250,40
3251,23
3252,40
3253,46
3254,23
3255,46
3256,23
3257,23
3258,23
3259,40
3260,3
3261,33
3262,33
3263,46
3264,46
3265,33
3266,23
3267,40
3268,23
3269,23
3270,23
3271,23
3272,33
3273,23
3274,6
3275,40
3276,33
3277,40
3278,33
3279,23
3280,35
3281,40
3282,23
3283,40
3284,40
3285,35
3286,40
3287,33
3288,33
3289,40
3290,40
3291,33
3292,40
3293,33
3294,23
3295,34
3296,23
3297,33
3298,40
3299,40
3300,23
3301,40
3302,40
3303,33
3304,33
3305,33
3306,33
3307,40
3308,6
3309,40
3310,34
3311,33
3312,40
3313,40
3314,40
3315,40
3316,33
3317,40
3318,40
3319,40
3320,40
3321,30
3322,40
3323,9
3324,40
3325,33
3326,40
3327,40
3328,40
3329,33
3330,33
3331,40
3332,40
3333,40
3334,40
3335,40
3336,40
3337,40
3338,34
3339,40
3340,40
3341,40
3342,33
3343,40
3344,33
3345,40
3346,40
3347,33
3348,40
3349,46
3350,40
3351,33
3352,40
3353,33
3354,23
3355,33
3356,33
3357,40
3358,33
3359,33
3360,40
3361,34
3362,40
3363,40
3364,40
3365,40
3366,33
3367,40
3368,40
3369,40
3370,40
3371,40
3372,40
3373,40
3374,40
3375,40
3376,33
3377,40
3378,40
3379,23
3380,40
3381,40
3382,33
3383,23
3384,40
3385,6
3386,40
3387,33
3388,33
3389,40
3390,40
3391,16
3392,40
3393,40
3394,40
3395,23
3396,40
3397,33
3398,33
3399,40
3400,46
3401,40
3402,40
3403,40
3404,40
3405,23
3406,23
3407,46
3408,33
3409,40
3410,23
3411,46
3412,40
3413,33
3414,33
3415,33
3416,33
3417,40
3418,33
3419,40
3420,40
3421,33
3422,40
3423,40
3424,33
3425,49
3426,40
3427,40
3428,40
3429,40
3430,40
3431,40
