,0
2998,18
2999,42
3000,18
3001,9
3002,18
3003,21
3004,24
3005,0
3006,48
3007,19
3008,37
3009,12
3010,14
3011,42
3012,32
3013,25
3014,1
3015,37
3016,0
3017,47
3018,43
3019,48
3020,37
3021,36
3022,25
3023,21
3024,26
3025,19
3026,31
3027,42
3028,28
3029,45
3030,20
3031,26
3032,3
3033,19
3034,18
3035,21
3036,48
3037,5
3038,18
3039,38
3040,28
3041,26
3042,47
3043,31
3044,1
3045,41
3046,48
3047,18
3048,28
3049,38
3050,45
3051,18
3052,26
3053,28
3054,28
3055,28
3056,35
3057,26
3058,19
3059,36
3060,14
3061,38
3062,47
3063,26
3064,19
3065,4
3066,19
3067,15
3068,42
3069,24
3070,5
3071,26
3072,39
3073,12
3074,14
3075,13
3076,1
3077,26
3078,18
3079,4
3080,18
3081,1
3082,35
3083,36
3084,15
3085,38
3086,48
3087,42
3088,35
3089,24
3090,1
3091,36
3092,16
3093,25
3094,39
3095,37
3096,38
3097,0
3098,36
3099,4
3100,19
3101,31
3102,20
3103,7
3104,44
3105,14
3106,28
3107,45
3108,19
3109,41
3110,7
3111,14
3112,28
3113,44
3114,5
3115,36
3116,42
3117,16
3118,7
3119,36
3120,25
3121,36
3122,28
3123,39
3124,18
3125,15
3126,37
3127,7
3128,7
3129,18
3130,4
3131,25
3132,44
3133,28
3134,0
3135,3
3136,1
3137,39
3138,38
3139,24
3140,1
3141,12
3142,18
3143,25
3144,36
3145,18
3146,28
3147,37
3148,38
3149,41
3150,45
3151,39
3152,4
3153,19
3154,14
3155,31
3156,44
3157,26
3158,38
3159,36
3160,12
3161,19
3162,39
3163,25
3164,42
3165,24
3166,1
3167,1
3168,3
3169,21
3170,36
3171,42
3172,5
3173,1
3174,44
3175,38
3176,24
3177,14
3178,28
3179,7
3180,28
3181,44
3182,7
3183,14
3184,35
3185,19
3186,39
3187,12
3188,14
3189,7
3190,18
3191,42
3192,36
3193,26
3194,19
3195,1
3196,19
3197,44
3198,44
3199,12
3200,12
3201,35
3202,41
3203,24
3204,13
3205,37
3206,31
3207,28
3208,45
3209,37
3210,37
3211,39
3212,38
3213,25
3214,20
3215,32
3216,37
3217,43
3218,1
3219,38
3220,32
3221,39
3222,28
3223,7
3224,44
3225,38
3226,24
3227,35
3228,32
3229,9
3230,44
3231,28
3232,35
3233,36
3234,25
3235,18
3236,15
3237,12
3238,15
3239,48
3240,38
3241,42
3242,18
3243,9
3244,19
3245,13
3246,39
3247,26
3248,42
3249,12
3250,32
3251,27
3252,0
3253,39
3254,45
3255,14
3256,36
3257,3
3258,36
3259,19
3260,37
3261,1
3262,5
3263,26
3264,37
3265,3
3266,18
3267,7
3268,35
3269,19
3270,7
3271,19
3272,12
3273,38
3274,28
3275,42
3276,20
3277,44
3278,9
3279,7
3280,39
3281,34
3282,36
3283,28
3284,31
3285,28
3286,44
3287,37
3288,15
3289,7
3290,7
3291,11
3292,42
3293,41
3294,18
3295,45
3296,35
3297,4
3298,21
3299,12
3300,26
3301,5
3302,12
3303,5
3304,28
3305,1
3306,32
3307,42
3308,36
3309,25
3310,19
3311,0
3312,18
3313,31
3314,44
3315,26
3316,9
3317,35
3318,44
3319,18
3320,13
3321,44
3322,14
3323,35
3324,37
3325,25
3326,21
3327,37
3328,37
3329,19
3330,48
3331,5
3332,12
3333,37
3334,38
3335,19
3336,37
3337,48
3338,1
3339,41
3340,45
3341,32
3342,19
3343,48
3344,48
3345,0
3346,37
3347,19
3348,5
3349,42
3350,48
3351,36
3352,27
3353,7
3354,11
3355,27
3356,13
3357,37
3358,26
3359,18
3360,19
3361,4
3362,41
3363,45
3364,4
3365,37
3366,7
3367,39
3368,7
3369,37
3370,38
3371,25
3372,31
3373,11
3374,32
3375,28
3376,5
3377,44
3378,41
3379,20
3380,5
3381,26
3382,12
3383,12
3384,48
3385,35
3386,44
3387,0
3388,12
3389,38
3390,36
3391,26
3392,45
3393,14
3394,38
3395,7
3396,3
3397,31
3398,27
3399,12
3400,44
3401,37
3402,39
3403,24
3404,21
3405,24
3406,1
3407,14
3408,27
3409,5
3410,36
3411,36
3412,9
3413,44
3414,18
3415,7
3416,7
3417,45
3418,47
3419,27
3420,38
3421,24
3422,48
3423,42
3424,7
3425,28
3426,42
3427,47
3428,35
3429,21
3430,44
3431,31
3432,10
3433,42
3434,25
3435,25
3436,37
3437,7
3438,31
3439,12
3440,45
3441,5
3442,28
3443,1
3444,11
3445,39
3446,19
3447,38
3448,47
3449,48
3450,1
3451,14
3452,14
3453,5
3454,14
3455,32
3456,42
3457,37
3458,28
3459,38
3460,12
3461,18
3462,18
3463,28
3464,13
3465,7
3466,9
3467,37
3468,25
3469,5
3470,20
3471,14
3472,7
3473,7
3474,7
3475,44
3476,18
3477,41
3478,37
3479,1
3480,26
3481,18
3482,20
3483,27
3484,0
3485,15
3486,45
3487,37
3488,38
3489,7
3490,42
3491,28
3492,32
3493,19
3494,1
3495,38
3496,20
3497,1
3498,39
3499,42
3500,21
3501,28
3502,27
3503,42
3504,27
3505,15
3506,7
3507,41
3508,5
3509,12
3510,18
3511,45
3512,35
3513,26
3514,45
3515,14
3516,14
3517,27
3518,45
3519,36
3520,35
3521,24
3522,36
3523,48
3524,20
3525,25
3526,27
3527,44
3528,18
3529,45
3530,10
3531,42
3532,24
3533,15
3534,41
3535,45
3536,45
3537,18
3538,4
3539,26
3540,44
3541,45
3542,21
3543,18
3544,12
3545,14
3546,38
3547,28
3548,7
3549,4
3550,31
3551,24
3552,24
3553,28
3554,5
3555,42
3556,47
3557,24
3558,26
3559,15
3560,26
3561,26
3562,1
3563,39
3564,15
3565,28
3566,15
3567,35
3568,31
3569,19
3570,42
3571,37
3572,26
3573,13
3574,39
3575,0
3576,37
3577,45
3578,19
3579,41
3580,26
3581,44
3582,32
3583,31
3584,48
3585,37
3586,39
3587,39
3588,31
3589,48
3590,16
3591,42
3592,28
3593,18
3594,39
3595,48
3596,36
3597,3
3598,41
3599,24
3600,42
3601,21
3602,37
3603,7
3604,12
3605,37
3606,20
3607,36
3608,32
3609,45
3610,45
3611,10
3612,16
3613,7
3614,21
3615,7
3616,7
3617,39
3618,44
3619,42
3620,5
3621,48
3622,45
3623,19
3624,4
3625,28
3626,38
3627,25
3628,1
3629,31
3630,18
3631,26
3632,24
3633,47
3634,38
3635,27
3636,38
3637,20
3638,36
3639,26
3640,25
3641,41
3642,31
3643,36
3644,28
3645,36
3646,35
3647,32
3648,18
3649,34
3650,21
3651,37
3652,44
3653,18
3654,42
3655,37
3656,26
3657,7
3658,26
3659,13
3660,27
3661,7
3662,28
3663,7
3664,37
3665,4
3666,32
3667,45
3668,42
3669,41
3670,41
3671,18
3672,36
3673,35
3674,43
3675,26
3676,42
3677,15
3678,45
3679,44
3680,36
3681,47
3682,26
3683,44
3684,19
3685,13
3686,4
3687,12
3688,12
3689,20
3690,44
3691,15
3692,42
3693,32
3694,37
3695,27
3696,45
3697,38
3698,1
3699,37
3700,39
3701,38
3702,19
3703,1
3704,25
3705,15
3706,1
3707,13
3708,38
3709,45
3710,32
3711,13
3712,18
3713,31
3714,1
3715,45
3716,47
3717,26
3718,38
3719,16
3720,21
3721,14
3722,35
3723,48
3724,24
3725,19
3726,45
3727,27
3728,44
3729,12
3730,21
3731,13
3732,9
3733,19
3734,48
3735,32
3736,45
3737,44
3738,10
3739,0
3740,38
3741,20
3742,26
3743,24
3744,35
3745,21
3746,18
3747,4
3748,1
3749,35
3750,1
3751,45
3752,28
3753,19
3754,38
3755,43
3756,28
3757,21
3758,14
3759,15
3760,28
3761,27
3762,42
3763,41
3764,45
3765,26
3766,35
3767,26
3768,18
3769,5
3770,18
3771,35
3772,38
3773,39
3774,42
3775,41
3776,14
3777,28
3778,5
3779,18
3780,37
3781,36
3782,44
3783,39
3784,38
3785,45
3786,7
3787,31
3788,12
3789,36
3790,36
3791,19
3792,12
3793,19
3794,15
3795,36
3796,36
3797,41
3798,12
3799,37
3800,36
3801,36
3802,39
3803,48
3804,5
3805,37
3806,27
3807,41
3808,19
3809,12
3810,45
3811,4
3812,37
3813,20
3814,18
3815,12
3816,13
3817,36
3818,38
3819,3
3820,36
3821,5
3822,21
3823,28
3824,36
3825,35
3826,19
3827,41
3828,35
3829,19
3830,15
3831,39
3832,45
3833,42
3834,28
3835,5
3836,41
3837,42
3838,26
3839,0
3840,4
3841,44
3842,13
3843,20
3844,27
3845,48
3846,20
3847,26
3848,26
3849,45
3850,26
3851,28
3852,7
3853,18
3854,35
3855,27
3856,45
3857,1
3858,20
3859,28
3860,4
3861,18
3862,35
3863,37
3864,35
3865,41
3866,27
3867,2
3868,28
3869,28
3870,37
3871,18
3872,44
3873,36
3874,38
3875,21
3876,5
3877,26
3878,26
3879,41
3880,1
3881,48
3882,38
3883,18
3884,4
3885,35
3886,45
3887,39
3888,4
3889,18
3890,41
3891,21
3892,19
3893,7
3894,13
3895,20
3896,37
3897,14
3898,24
3899,28
3900,7
3901,7
3902,9
3903,41
3904,38
3905,35
3906,26
3907,31
3908,5
3909,11
3910,27
3911,37
3912,14
3913,20
3914,9
3915,4
3916,26
3917,24
3918,0
3919,20
3920,32
3921,36
3922,19
3923,48
3924,38
3925,26
3926,19
3927,18
3928,44
3929,39
3930,41
3931,14
3932,39
3933,1
3934,31
3935,20
3936,4
3937,7
3938,26
3939,12
3940,28
3941,24
3942,9
3943,41
3944,41
3945,45
3946,44
3947,1
3948,31
3949,21
3950,32
3951,41
3952,21
3953,44
3954,0
3955,44
3956,38
3957,26
3958,45
3959,26
3960,47
3961,41
3962,38
3963,38
3964,18
3965,36
3966,20
3967,37
3968,42
3969,31
3970,37
3971,3
3972,37
3973,41
3974,16
3975,45
3976,16
3977,18
3978,41
3979,13
3980,36
3981,45
3982,7
3983,13
3984,42
3985,20
3986,12
3987,39
3988,36
3989,21
3990,14
3991,4
3992,47
3993,41
3994,42
3995,39
3996,32
3997,13
3998,26
3999,18
4000,1
4001,39
4002,7
4003,36
4004,18
4005,14
4006,36
4007,38
4008,0
4009,37
4010,41
4011,32
4012,28
4013,41
4014,26
4015,5
4016,3
4017,0
4018,14
4019,32
4020,25
4021,39
4022,38
4023,41
4024,47
4025,35
4026,15
4027,31
4028,45
4029,12
4030,44
4031,39
4032,27
4033,25
4034,1
4035,13
4036,27
4037,27
4038,37
4039,9
4040,38
4041,38
4042,36
4043,31
4044,31
4045,43
4046,28
4047,45
4048,21
4049,39
4050,37
4051,12
4052,38
4053,32
4054,36
4055,28
4056,7
4057,20
4058,47
4059,14
4060,1
4061,31
4062,38
4063,48
4064,15
4065,47
4066,26
4067,21
4068,3
4069,25
4070,36
4071,25
4072,12
4073,16
4074,20
4075,38
4076,27
4077,44
4078,20
4079,7
4080,13
4081,20
4082,7
4083,35
4084,11
4085,45
4086,25
4087,42
4088,48
4089,32
4090,24
4091,15
4092,14
4093,19
4094,32
4095,20
4096,13
4097,34
4098,37
4099,24
4100,37
4101,28
4102,47
4103,37
4104,26
4105,24
4106,19
4107,37
4108,24
4109,20
4110,38
4111,7
4112,45
4113,25
4114,20
4115,48
4116,28
4117,47
4118,42
4119,47
4120,21
4121,24
4122,21
4123,28
4124,13
4125,38
4126,14
4127,15
4128,45
4129,10
4130,10
4131,15
4132,38
4133,37
4134,21
4135,38
4136,12
4137,4
4138,26
4139,12
4140,26
4141,18
4142,9
4143,32
4144,41
4145,20
4146,18
4147,0
4148,37
4149,5
4150,28
4151,1
4152,38
4153,16
4154,12
4155,3
4156,1
4157,28
4158,13
4159,1
4160,21
4161,37
4162,42
4163,32
4164,27
4165,44
4166,0
4167,26
4168,36
4169,42
4170,45
4171,13
4172,38
4173,13
4174,7
4175,39
4176,19
4177,31
4178,18
4179,36
4180,18
4181,25
4182,42
4183,15
4184,26
4185,38
4186,36
4187,21
4188,36
4189,45
4190,26
4191,1
4192,24
4193,14
4194,7
4195,16
4196,7
4197,41
4198,44
4199,7
4200,31
4201,7
4202,28
4203,24
4204,21
4205,24
4206,5
4207,26
4208,19
4209,31
4210,20
4211,24
4212,19
4213,4
4214,37
4215,18
4216,44
4217,35
4218,27
4219,45
4220,1
4221,14
4222,13
4223,42
4224,37
4225,18
4226,9
4227,7
4228,18
4229,28
4230,14
4231,45
4232,45
4233,26
4234,37
4235,35
4236,16
4237,35
4238,1
4239,44
4240,12
4241,41
4242,48
4243,20
4244,27
4245,28
4246,42
4247,7
4248,41
4249,4
4250,45
4251,48
4252,1
4253,1
4254,1
4255,41
4256,26
4257,15
4258,24
4259,25
4260,44
4261,11
4262,24
4263,7
4264,18
4265,9
4266,16
4267,36
4268,12
4269,37
4270,5
4271,21
4272,28
4273,16
4274,20
4275,36
4276,24
4277,1
4278,47
4279,13
4280,19
4281,45
4282,42
4283,28
4284,20
4285,42
4286,38
4287,5
4288,28
4289,15
4290,27
4291,21
4292,15
4293,10
4294,19
4295,24
4296,38
4297,31
4298,45
4299,26
4300,39
4301,37
4302,15
4303,28
4304,41
4305,27
4306,15
4307,10
4308,35
4309,32
4310,15
4311,31
4312,27
4313,31
4314,15
4315,47
4316,4
4317,24
4318,24
4319,31
4320,36
4321,28
4322,19
4323,26
4324,35
4325,44
4326,1
4327,1
4328,45
4329,42
4330,12
4331,36
4332,24
4333,28
4334,21
4335,18
4336,39
4337,37
4338,38
4339,19
4340,26
4341,19
4342,39
4343,45
4344,36
4345,11
4346,13
4347,42
4348,14
4349,45
4350,35
4351,36
4352,39
4353,7
4354,3
4355,4
4356,36
4357,16
4358,42
4359,7
4360,44
4361,28
4362,45
4363,25
4364,39
4365,1
4366,26
4367,9
4368,35
4369,9
4370,12
4371,0
4372,38
4373,20
4374,41
4375,21
4376,3
4377,19
4378,16
4379,32
4380,1
4381,37
4382,27
4383,26
4384,31
4385,12
4386,20
4387,12
4388,14
4389,24
4390,18
4391,41
4392,1
4393,45
4394,25
4395,42
4396,5
4397,12
4398,35
4399,12
4400,18
4401,47
4402,45
4403,24
4404,38
4405,42
4406,34
4407,1
4408,24
4409,13
4410,35
4411,11
4412,26
4413,37
4414,18
4415,42
4416,12
4417,9
4418,36
4419,45
4420,32
4421,15
4422,12
4423,9
4424,45
4425,12
4426,44
4427,20
4428,28
4429,41
4430,19
4431,7
4432,36
4433,4
4434,43
4435,41
4436,38
4437,38
4438,43
4439,7
4440,20
4441,13
4442,37
4443,18
4444,37
4445,4
4446,41
4447,36
4448,28
4449,9
4450,41
4451,14
4452,36
4453,25
4454,1
4455,44
4456,44
4457,24
4458,42
4459,20
4460,21
4461,38
4462,1
4463,4
4464,34
4465,38
4466,12
4467,18
4468,24
4469,45
4470,37
4471,41
4472,26
4473,41
4474,28
4475,4
4476,1
4477,18
4478,7
4479,45
4480,12
4481,18
4482,4
4483,38
4484,39
4485,19
4486,37
4487,37
4488,28
4489,36
4490,27
4491,20
4492,7
4493,14
4494,25
4495,43
4496,37
4497,1
4498,4
4499,26
4500,20
4501,37
4502,19
4503,42
4504,48
4505,45
4506,35
4507,42
4508,41
4509,41
4510,27
4511,44
4512,5
4513,19
4514,36
4515,37
4516,5
4517,39
4518,7
4519,44
4520,5
4521,24
4522,36
4523,0
4524,20
4525,36
4526,12
4527,47
4528,35
4529,7
4530,14
4531,37
4532,14
4533,14
4534,7
4535,7
4536,28
4537,26
4538,13
4539,12
4540,14
4541,7
4542,44
4543,37
4544,41
4545,39
4546,25
4547,19
4548,7
4549,18
4550,44
4551,43
4552,16
4553,15
4554,12
4555,14
4556,47
4557,36
4558,48
4559,35
4560,45
4561,12
4562,27
4563,37
4564,28
4565,45
4566,27
4567,7
4568,21
4569,44
4570,28
4571,24
4572,3
4573,42
4574,42
4575,26
4576,31
4577,20
4578,31
4579,28
4580,44
4581,1
4582,44
4583,39
4584,19
4585,37
4586,10
4587,26
4588,38
4589,25
4590,34
4591,4
4592,45
4593,31
4594,16
4595,25
4596,25
4597,9
4598,5
4599,38
4600,15
4601,12
4602,1
4603,42
4604,20
4605,12
4606,37
4607,28
4608,36
4609,9
4610,34
4611,20
4612,38
4613,36
4614,0
4615,26
4616,37
4617,27
4618,39
4619,14
4620,41
4621,45
4622,26
