,0
2998,34
2999,33
3000,33
3001,46
3002,40
3003,46
3004,6
3005,33
3006,23
3007,46
3008,22
3009,46
3010,40
3011,33
3012,46
3013,46
3014,30
3015,3
3016,33
3017,46
3018,46
3019,40
3020,3
3021,40
3022,23
3023,46
3024,23
3025,6
3026,46
3027,46
3028,6
3029,23
3030,40
3031,46
3032,30
3033,46
3034,40
3035,40
3036,23
3037,22
3038,40
3039,23
3040,46
3041,30
3042,46
3043,33
3044,30
3045,30
3046,46
3047,33
3048,23
3049,30
3050,46
3051,49
3052,40
3053,30
3054,6
3055,6
3056,6
3057,30
3058,6
3059,9
3060,23
3061,23
3062,46
3063,23
3064,46
3065,46
3066,23
3067,33
3068,33
3069,46
3070,46
3071,46
3072,40
3073,12
3074,40
3075,40
3076,30
3077,46
3078,9
3079,46
3080,34
3081,46
3082,6
3083,40
3084,40
3085,30
3086,40
3087,33
3088,46
3089,6
3090,22
3091,33
3092,23
3093,46
3094,6
3095,3
3096,23
3097,40
3098,23
3099,4
3100,30
3101,33
3102,40
3103,7
3104,30
3105,23
3106,46
3107,46
3108,46
3109,23
3110,23
3111,40
3112,30
3113,30
3114,22
3115,40
3116,33
3117,30
3118,46
3119,40
3120,46
3121,40
3122,23
3123,46
3124,40
3125,40
3126,23
3127,46
3128,46
3129,34
3130,46
3131,46
3132,33
3133,6
3134,33
3135,30
3136,30
3137,33
3138,23
3139,46
3140,46
3141,12
3142,33
3143,30
3144,40
3145,34
3146,30
3147,46
3148,6
3149,40
3150,46
3151,33
3152,46
3153,6
3154,46
3155,22
3156,30
3157,30
3158,23
3159,40
3160,12
3161,46
3162,40
3163,46
3164,33
3165,46
3166,23
3167,30
3168,6
3169,41
3170,23
3171,46
3172,46
3173,23
3174,39
3175,30
3176,46
3177,49
3178,23
3179,46
3180,30
3181,30
3182,46
3183,33
3184,30
3185,6
3186,40
3187,46
3188,23
3189,30
3190,34
3191,33
3192,23
3193,40
3194,6
3195,30
3196,46
3197,6
3198,6
3199,46
3200,46
3201,30
3202,40
3203,46
3204,40
3205,35
3206,41
3207,46
3208,46
3209,35
3210,30
3211,33
3212,23
3213,46
3214,33
3215,46
3216,30
3217,30
3218,22
3219,23
3220,46
3221,46
3222,22
3223,23
3224,30
3225,22
3226,46
3227,46
3228,46
3229,46
3230,30
3231,23
3232,30
3233,34
3234,46
3235,34
3236,40
3237,46
3238,40
3239,33
3240,23
3241,46
3242,40
3243,22
3244,46
3245,40
3246,33
3247,46
3248,33
3249,46
3250,23
3251,33
3252,46
3253,46
3254,46
3255,23
3256,40
3257,30
3258,9
3259,23
3260,33
3261,22
3262,22
3263,46
3264,3
3265,30
3266,34
3267,46
3268,30
3269,46
3270,23
3271,6
3272,46
3273,30
3274,6
3275,33
3276,40
3277,6
3278,36
3279,23
3280,46
3281,46
3282,40
3283,46
3284,22
3285,22
3286,30
3287,22
3288,40
3289,46
3290,46
3291,23
3292,46
3293,23
3294,40
3295,23
3296,30
3297,23
3298,46
3299,23
3300,30
3301,22
3302,12
3303,6
3304,6
3305,30
3306,46
3307,33
3308,9
3309,23
3310,6
3311,6
3312,33
3313,41
3314,30
3315,30
3316,46
3317,22
3318,33
3319,34
3320,40
3321,30
3322,23
3323,30
3324,22
3325,46
3326,46
3327,46
3328,23
3329,46
3330,23
3331,46
3332,46
3333,33
3334,23
3335,6
3336,3
3337,33
3338,30
3339,40
3340,6
3341,46
3342,6
3343,23
3344,33
3345,33
3346,23
3347,46
3348,46
3349,33
3350,9
3351,23
3352,40
3353,46
3354,46
3355,40
3356,40
3357,23
3358,46
3359,40
3360,46
3361,4
3362,40
3363,23
3364,23
3365,22
3366,23
3367,35
3368,46
3369,30
3370,40
3371,6
3372,23
3373,22
3374,46
3375,46
3376,46
3377,30
3378,46
3379,40
3380,6
3381,23
3382,46
3383,46
3384,23
3385,30
3386,39
3387,40
3388,46
3389,40
3390,40
3391,46
3392,46
3393,46
3394,30
3395,23
3396,30
3397,23
3398,40
3399,12
3400,30
3401,23
3402,33
3403,6
3404,46
3405,23
3406,6
3407,49
3408,40
3409,15
3410,40
3411,9
3412,46
3413,30
3414,40
3415,23
3416,6
3417,23
3418,22
3419,40
3420,6
3421,46
3422,40
3423,46
3424,23
3425,46
3426,46
3427,41
3428,23
3429,41
3430,30
3431,23
3432,46
3433,46
3434,46
3435,46
3436,33
3437,23
3438,46
3439,46
3440,46
3441,46
3442,46
3443,30
3444,30
3445,40
3446,46
3447,40
3448,46
3449,23
3450,23
3451,23
3452,3
3453,22
3454,23
3455,46
3456,46
3457,30
3458,28
3459,23
3460,46
3461,34
3462,40
3463,46
3464,40
3465,23
3466,46
3467,23
3468,46
3469,22
3470,6
3471,46
3472,6
3473,23
3474,46
3475,30
3476,33
3477,46
3478,23
3479,30
3480,23
3481,33
3482,20
3483,40
3484,6
3485,30
3486,46
3487,35
3488,23
3489,23
3490,46
3491,46
3492,46
3493,22
3494,23
3495,22
3496,40
3497,6
3498,24
3499,41
3500,46
3501,46
3502,33
3503,33
3504,40
3505,30
3506,40
3507,40
3508,22
3509,12
3510,33
3511,23
3512,30
3513,46
3514,23
3515,46
3516,33
3517,40
3518,23
3519,40
3520,30
3521,46
3522,9
3523,40
3524,23
3525,46
3526,23
3527,6
3528,33
3529,46
3530,46
3531,33
3532,46
3533,6
3534,40
3535,23
3536,46
3537,33
3538,23
3539,46
3540,33
3541,46
3542,22
3543,34
3544,46
3545,23
3546,30
3547,46
3548,46
3549,46
3550,30
3551,46
3552,46
3553,30
3554,46
3555,33
3556,33
3557,24
3558,30
3559,6
3560,46
3561,46
3562,30
3563,46
3564,40
3565,46
3566,46
3567,30
3568,46
3569,46
3570,33
3571,3
3572,22
3573,40
3574,40
3575,40
3576,23
3577,46
3578,6
3579,30
3580,46
3581,30
3582,46
3583,6
3584,40
3585,23
3586,23
3587,46
3588,23
3589,33
3590,30
3591,33
3592,28
3593,34
3594,6
3595,40
3596,33
3597,30
3598,40
3599,46
3600,11
3601,46
3602,30
3603,23
3604,22
3605,23
3606,40
3607,40
3608,46
3609,46
3610,46
3611,46
3612,46
3613,22
3614,40
3615,46
3616,22
3617,30
3618,30
3619,33
3620,22
3621,46
3622,46
3623,46
3624,23
3625,28
3626,23
3627,23
3628,30
3629,22
3630,40
3631,23
3632,46
3633,46
3634,40
3635,33
3636,30
3637,40
3638,40
3639,46
3640,46
3641,40
3642,46
3643,40
3644,23
3645,40
3646,30
3647,46
3648,34
3649,22
3650,46
3651,23
3652,30
3653,33
3654,46
3655,30
3656,26
3657,46
3658,46
3659,23
3660,40
3661,46
3662,19
3663,46
3664,22
3665,23
3666,46
3667,46
3668,33
3669,40
3670,33
3671,33
3672,40
3673,30
3674,40
3675,30
3676,33
3677,23
3678,23
3679,6
3680,40
3681,46
3682,40
3683,30
3684,46
3685,40
3686,4
3687,46
3688,46
3689,33
3690,6
3691,40
3692,33
3693,46
3694,30
3695,33
3696,46
3697,23
3698,6
3699,23
3700,40
3701,46
3702,6
3703,22
3704,46
3705,40
3706,30
3707,40
3708,30
3709,46
3710,46
3711,40
3712,33
3713,22
3714,30
3715,10
3716,46
3717,46
3718,6
3719,46
3720,13
3721,23
3722,30
3723,40
3724,46
3725,23
3726,23
3727,40
3728,30
3729,46
3730,13
3731,40
3732,46
3733,46
3734,40
3735,46
3736,46
3737,6
3738,22
3739,40
3740,23
3741,40
3742,46
3743,23
3744,6
3745,40
3746,34
3747,23
3748,30
3749,30
3750,30
3751,6
3752,46
3753,6
3754,23
3755,46
3756,33
3757,13
3758,23
3759,23
3760,23
3761,40
3762,46
3763,22
3764,46
3765,30
3766,6
3767,23
3768,33
3769,46
3770,33
3771,30
3772,24
3773,46
3774,33
3775,40
3776,49
3777,6
3778,15
3779,40
3780,22
3781,40
3782,6
3783,46
3784,38
3785,46
3786,23
3787,46
3788,49
3789,9
3790,40
3791,6
3792,46
3793,46
3794,40
3795,40
3796,40
3797,40
3798,46
3799,22
3800,40
3801,40
3802,46
3803,23
3804,46
3805,46
3806,33
3807,40
3808,46
3809,46
3810,46
3811,23
3812,3
3813,9
3814,34
3815,46
3816,40
3817,9
3818,33
3819,30
3820,40
3821,46
3822,46
3823,46
3824,40
3825,30
3826,46
3827,40
3828,30
3829,46
3830,40
3831,23
3832,22
3833,33
3834,46
3835,6
3836,40
3837,46
3838,23
3839,40
3840,30
3841,30
3842,40
3843,30
3844,40
3845,23
3846,6
3847,46
3848,30
3849,46
3850,30
3851,46
3852,46
3853,34
3854,30
3855,40
3856,46
3857,30
3858,40
3859,46
3860,46
3861,33
3862,30
3863,3
3864,30
3865,40
3866,40
3867,23
3868,30
3869,23
3870,30
3871,33
3872,30
3873,40
3874,6
3875,22
3876,6
3877,30
3878,46
3879,40
3880,30
3881,40
3882,23
3883,40
3884,46
3885,22
3886,46
3887,46
3888,46
3889,34
3890,40
3891,46
3892,46
3893,46
3894,40
3895,40
3896,35
3897,46
3898,46
3899,46
3900,46
3901,46
3902,46
3903,40
3904,23
3905,30
3906,46
3907,46
3908,46
3909,22
3910,23
3911,35
3912,3
3913,33
3914,22
3915,23
3916,46
3917,46
3918,6
3919,40
3920,46
3921,22
3922,30
3923,6
3924,23
3925,23
3926,46
3927,33
3928,30
3929,40
3930,6
3931,46
3932,46
3933,46
3934,46
3935,23
3936,46
3937,7
3938,30
3939,46
3940,40
3941,22
3942,46
3943,40
3944,40
3945,46
3946,30
3947,30
3948,46
3949,46
3950,46
3951,40
3952,46
3953,30
3954,33
3955,6
3956,46
3957,46
3958,46
3959,46
3960,46
3961,40
3962,6
3963,23
3964,40
3965,40
3966,33
3967,23
3968,33
3969,33
3970,23
3971,30
3972,33
3973,40
3974,23
3975,46
3976,30
3977,34
3978,40
3979,40
3980,33
3981,46
3982,46
3983,40
3984,22
3985,33
3986,46
3987,40
3988,30
3989,46
3990,40
3991,6
3992,46
3993,40
3994,33
3995,23
3996,46
3997,40
3998,46
3999,34
4000,30
4001,40
4002,6
4003,40
4004,33
4005,33
4006,40
4007,41
4008,46
4009,23
4010,23
4011,46
4012,6
4013,40
4014,46
4015,15
4016,22
4017,40
4018,40
4019,46
4020,41
4021,46
4022,23
4023,40
4024,46
4025,30
4026,30
4027,23
4028,46
4029,23
4030,40
4031,3
4032,40
4033,46
4034,30
4035,40
4036,40
4037,40
4038,3
4039,22
4040,23
4041,30
4042,40
4043,46
4044,22
4045,46
4046,46
4047,46
4048,6
4049,46
4050,3
4051,40
4052,23
4053,46
4054,40
4055,23
4056,22
4057,6
4058,46
4059,23
4060,46
4061,23
4062,23
4063,23
4064,40
4065,23
4066,46
4067,46
4068,46
4069,40
4070,40
4071,46
4072,46
4073,6
4074,40
4075,23
4076,33
4077,6
4078,40
4079,46
4080,40
4081,22
4082,46
4083,30
4084,30
4085,46
4086,23
4087,23
4088,40
4089,46
4090,46
4091,23
4092,23
4093,6
4094,46
4095,33
4096,40
4097,23
4098,23
4099,46
4100,23
4101,46
4102,22
4103,46
4104,46
4105,6
4106,46
4107,3
4108,6
4109,40
4110,29
4111,7
4112,46
4113,22
4114,23
4115,33
4116,46
4117,46
4118,11
4119,46
4120,46
4121,41
4122,46
4123,6
4124,40
4125,30
4126,14
4127,33
4128,46
4129,46
4130,46
4131,46
4132,30
4133,35
4134,46
4135,23
4136,23
4137,23
4138,46
4139,46
4140,30
4141,33
4142,6
4143,46
4144,23
4145,30
4146,34
4147,40
4148,23
4149,22
4150,46
4151,30
4152,23
4153,46
4154,46
4155,30
4156,46
4157,46
4158,30
4159,30
4160,46
4161,46
4162,33
4163,46
4164,40
4165,30
4166,46
4167,23
4168,40
4169,33
4170,46
4171,40
4172,30
4173,40
4174,6
4175,23
4176,30
4177,23
4178,40
4179,23
4180,33
4181,46
4182,23
4183,40
4184,23
4185,46
4186,40
4187,41
4188,40
4189,46
4190,46
4191,30
4192,24
4193,23
4194,46
4195,6
4196,46
4197,40
4198,6
4199,46
4200,23
4201,46
4202,46
4203,46
4204,46
4205,46
4206,6
4207,23
4208,46
4209,33
4210,40
4211,46
4212,46
4213,23
4214,3
4215,33
4216,6
4217,30
4218,40
4219,46
4220,30
4221,33
4222,40
4223,33
4224,30
4225,33
4226,36
4227,46
4228,33
4229,46
4230,46
4231,23
4232,23
4233,22
4234,3
4235,22
4236,30
4237,30
4238,30
4239,30
4240,46
4241,40
4242,23
4243,33
4244,40
4245,22
4246,33
4247,30
4248,40
4249,46
4250,46
4251,40
4252,30
4253,22
4254,30
4255,40
4256,46
4257,33
4258,46
4259,23
4260,30
4261,6
4262,46
4263,46
4264,40
4265,46
4266,30
4267,40
4268,40
4269,3
4270,6
4271,13
4272,46
4273,46
4274,33
4275,9
4276,49
4277,30
4278,30
4279,40
4280,46
4281,46
4282,33
4283,23
4284,22
4285,33
4286,6
4287,15
4288,46
4289,23
4290,40
4291,13
4292,40
4293,23
4294,30
4295,46
4296,23
4297,46
4298,46
4299,49
4300,33
4301,30
4302,33
4303,46
4304,6
4305,40
4306,40
4307,22
4308,30
4309,46
4310,46
4311,22
4312,33
4313,33
4314,33
4315,46
4316,4
4317,6
4318,46
4319,33
4320,40
4321,33
4322,46
4323,23
4324,30
4325,30
4326,30
4327,30
4328,46
4329,23
4330,46
4331,40
4332,23
4333,46
4334,46
4335,33
4336,3
4337,22
4338,22
4339,30
4340,6
4341,46
4342,6
4343,46
4344,40
4345,30
4346,40
4347,23
4348,23
4349,46
4350,30
4351,40
4352,46
4353,46
4354,30
4355,46
4356,9
4357,46
4358,42
4359,22
4360,30
4361,46
4362,46
4363,23
4364,46
4365,30
4366,23
4367,46
4368,30
4369,22
4370,46
4371,49
4372,23
4373,40
4374,23
4375,49
4376,40
4377,46
4378,46
4379,46
4380,30
4381,22
4382,40
4383,30
4384,22
4385,30
4386,23
4387,46
4388,14
4389,46
4390,49
4391,40
4392,30
4393,46
4394,46
4395,33
4396,6
4397,12
4398,30
4399,22
4400,33
4401,46
4402,46
4403,23
4404,30
4405,33
4406,46
4407,30
4408,46
4409,40
4410,30
4411,30
4412,30
4413,33
4414,33
4415,33
4416,46
4417,46
4418,40
4419,46
4420,46
4421,40
4422,46
4423,22
4424,46
4425,46
4426,39
4427,46
4428,30
4429,23
4430,46
4431,22
4432,40
4433,4
4434,23
4435,40
4436,23
4437,23
4438,46
4439,46
4440,40
4441,40
4442,30
4443,40
4444,3
4445,4
4446,40
4447,40
4448,6
4449,22
4450,40
4451,46
4452,40
4453,23
4454,30
4455,30
4456,6
4457,46
4458,33
4459,40
4460,13
4461,46
4462,22
4463,23
4464,23
4465,30
4466,46
4467,34
4468,46
4469,46
4470,23
4471,40
4472,46
4473,40
4474,23
4475,23
4476,22
4477,33
4478,46
4479,46
4480,46
4481,33
4482,23
4483,46
4484,46
4485,46
4486,33
4487,30
4488,46
4489,9
4490,40
4491,40
4492,46
4493,41
4494,46
4495,46
4496,3
4497,22
4498,23
4499,27
4500,40
4501,35
4502,23
4503,33
4504,23
4505,23
4506,30
4507,33
4508,46
4509,40
4510,40
4511,6
4512,36
4513,46
4514,40
4515,30
4516,22
4517,23
4518,23
4519,33
4520,46
4521,46
4522,9
4523,33
4524,23
4525,40
4526,46
4527,22
4528,30
4529,22
4530,6
4531,22
4532,33
4533,46
4534,6
4535,46
4536,23
4537,46
4538,40
4539,12
4540,46
4541,23
4542,30
4543,33
4544,30
4545,46
4546,46
4547,6
4548,46
4549,34
4550,30
4551,46
4552,30
4553,40
4554,46
4555,23
4556,40
4557,40
4558,23
4559,30
4560,46
4561,46
4562,40
4563,35
4564,46
4565,46
4566,40
4567,46
4568,22
4569,30
4570,6
4571,23
4572,30
4573,33
4574,23
4575,46
4576,6
4577,23
4578,46
4579,23
4580,30
4581,30
4582,39
4583,46
4584,46
4585,3
4586,22
4587,30
4588,6
4589,46
4590,23
4591,6
4592,46
4593,33
4594,46
4595,46
4596,46
4597,46
4598,46
4599,33
4600,40
4601,23
4602,46
4603,33
4604,40
4605,46
4606,3
4607,23
4608,40
4609,46
4610,23
4611,40
4612,40
4613,9
4614,40
4615,46
4616,3
4617,33
4618,33
4619,46
4620,40
4621,46
4622,23
